ticker,company_name,sector,year,cik,accession_number,filing_date,filing_url,scrape_status,missing_reason,doc_size_bytes,total_word_count,esg_section_word_count,has_explicit_esg_section,climate_mention_count,diversity_mention_count,governance_mention_count,esg_keyword_density,net_zero_target_year,pct_women_board,has_quantitative_targets,esg_themes,climate_commitment,dei_disclosure_quality,changed_from_prior,change_confidence,change_summary,register,analyst_notes,ngram_similarity,analysis_method,theme_climate_risk,theme_climate_opportunity,theme_emissions_targets,theme_board_diversity,theme_workforce_dei,theme_human_capital,theme_esg_oversight,theme_stakeholder_engagement,theme_exec_comp_linkage,theme_supply_chain,theme_political_lobbying,theme_risk_disclosure
LOW,Lowe's Companies Inc.,Consumer Discretionary,2024,60667,0001193125-24-100050,2024-04-18,https://www.sec.gov/Archives/edgar/data/60667/000119312524100050/d467523ddef14a.htm,OK,,1858689,42136,404,True,9,0,1,24.75,,,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|SUPPLY_CHAIN,"reach net-zero emissions across our scope 1, 2 and 3 greenhouse gas emissions by 2050",LOW,False,HIGH,"No material change in ESG messaging, with consistent net-zero targets and shareholder engagement metrics maintained year-over-year.",COMPLIANCE,"Lowe's maintains consistent ESG positioning with identical shareholder engagement metrics (30 investors/43% outreach, ~20-21 meetings/32% shares). The company shows operational focus on emissions reduction through renewable energy procurement and supplier partnerships, though lacks specific interim targets or quantitative progress metrics.",0.6646,llm,0,0,1,0,0,0,1,1,0,1,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2016,63908,0000063908-16-000113,2016-04-15,https://www.sec.gov/Archives/edgar/data/63908/000006390816000113/a2016def14a.htm,OK,,2078182,34345,339,True,0,0,0,0.0,,,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|STAKEHOLDER_ENGAGEMENT,,LOW,,,No prior year available,TECHNICAL,"ESG content is extremely limited, focusing primarily on executive compensation structure with minimal sustainability integration. The mention of a 'Sustainability and Corporate Responsibility Committee' indicates governance structure but lacks substantive disclosure about ESG strategy or performance metrics.",,llm,0,0,0,0,0,0,1,1,1,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2017,63908,0001206774-17-001192,2017-04-13,https://www.sec.gov/Archives/edgar/data/63908/000120677417001192/mcdonalds3170981-def14a.htm,OK,,1432200,49428,760,True,0,1,0,1.32,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT,,MEDIUM,True,HIGH,"Added new Public Policy & Strategy Committee alongside renamed Sustainability & Corporate Responsibility Committee, showing expanded ESG governance structure. Eliminated long-term cash incentive plan in favor of performance-based RSUs and stock options.",COMPLIANCE,"McDonald's demonstrates enhanced ESG governance through committee restructuring and maintains robust shareholder engagement with 30%+ ownership representation. Board diversity disclosure remains qualitative ('>50% women minorities') without specific breakdowns, while executive compensation shifts toward equity-based incentives with new performance metrics including ROIIC thresholds.",0.3433,llm,0,0,0,1,0,0,1,1,1,0,1,0
MCD,McDonald's Corporation,Consumer Discretionary,2018,63908,0001206774-18-001176,2018-04-12,https://www.sec.gov/Archives/edgar/data/63908/000120677418001176/mcd3291681-def14a.htm,OK,,1235917,36098,1140,True,3,3,1,6.14,,50.0,False,BOARD_DIVERSITY|CLIMATE_RISK|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|SUPPLY_CHAIN|WORKFORCE_DEI,,LOW,True,HIGH,"McDonald's introduced the comprehensive 'Scale for Good' framework in 2018 with five global priorities including climate action and beef sustainability, representing a significant expansion from 2017's more general sustainability mentions.",ASPIRATIONAL,"The launch of Scale for Good framework signals McDonald's strategic pivot toward industry leadership in sustainability, with board-level farm visits demonstrating hands-on commitment. However, the disclosure lacks specific quantitative targets or timelines, remaining at the aspirational level despite the comprehensive framework.",0.369,llm,1,0,0,1,1,0,1,1,0,1,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2019,63908,0001206774-19-001299,2019-04-11,https://www.sec.gov/Archives/edgar/data/63908/000120677419001299/mcd3477431-def14a.htm,OK,,1185908,35434,1220,True,2,0,0,1.64,,,False,CLIMATE_RISK|EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|SUPPLY_CHAIN,reducing greenhouse gas emissions,LOW,True,HIGH,"Expanded significantly on Scale for Good initiative with specific program details including Archways to Opportunity serving 33,000 employees and Youth Opportunity initiative, while maintaining sustainability commitments.",ASPIRATIONAL,"McDonald's prominently features Scale for Good as a comprehensive ESG framework with quantified human capital impact (33,000 employees assisted). However, climate commitments remain vague without specific targets or timelines, and DEI disclosure lacks quantitative metrics despite board refreshment emphasis.",0.4977,llm,1,0,1,0,0,1,1,1,0,1,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2020,63908,0001206774-20-001117,2020-04-09,https://www.sec.gov/Archives/edgar/data/63908/000120677420001117/mcd3631831-def14a.htm,OK,,1416972,50632,1147,True,1,5,2,6.97,,,False,BOARD_DIVERSITY|EMISSIONS_TARGETS|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|SUPPLY_CHAIN,,MEDIUM,True,HIGH,"2020 filing significantly expanded ESG governance disclosures with detailed board composition metrics and formalized governance practices, while maintaining Scale for Good sustainability platform focus.",COMPLIANCE,"McDonald's demonstrates mature ESG governance integration with detailed board diversity metrics (11 of 12 independent directors, women/minorities representation) and comprehensive stakeholder engagement programs reaching 50% of outstanding shares. Notable absence of specific climate commitments despite mentioning climate action and greenhouse gas emissions reduction goals.",0.4876,llm,0,0,1,1,0,0,1,1,0,1,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2021,63908,0001206774-21-001039,2021-04-08,https://www.sec.gov/Archives/edgar/data/63908/000120677421001039/mcd3798221-def14a.htm,OK,,1066103,38309,454,True,0,5,0,11.01,,50.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2021 shows increased DEI focus with new annual targets and executive accountability measures, while climate commitments previously mentioned in 2020's Scale for Good platform are absent.",ASPIRATIONAL,"Notable strategic shift toward DEI accountability with new annual targets and executive linkage, but concerning absence of climate discussion that was prominent in 2020. The appointment of Chief People Officer signals organizational commitment to diversity initiatives beyond board composition.",0.2495,llm,0,0,0,1,1,0,1,1,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2022,63908,,,,MISSING,no_def14a_in_year,0,0,0,False,0,0,0,0.0,,,False,,,,,,No proxy text available,,No proxy text; analysis skipped.,,skipped,0,0,0,0,0,0,0,0,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2023,63908,0001558370-23-005957,2023-04-14,https://www.sec.gov/Archives/edgar/data/63908/000155837023005957/mcd-20230525xdef14a.htm,OK,,4006264,52798,887,True,1,6,0,7.89,2050,30.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,,,No prior year available,ASPIRATIONAL,"Board composition heavily emphasized with specific diversity metrics (>50% women/ethnically diverse directors, >50% joined in last 4 years). Notable leadership transition with dedicated ESG committee chair retiring. Values-based leadership messaging is prominent but lacks quantitative workforce DEI metrics beyond board composition.",,llm,0,0,0,1,1,1,1,1,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2024,63908,0001558370-24-004818,2024-04-08,https://www.sec.gov/Archives/edgar/data/63908/000155837024004818/mcd-20240522xdef14a.htm,OK,,3374851,56558,1181,True,2,7,3,10.16,2050,58.0,False,BOARD_DIVERSITY|CLIMATE_RISK|ESG_OVERSIGHT|HUMAN_CAPITAL|WORKFORCE_DEI,,MEDIUM,True,HIGH,Board underwent significant refreshment with new leadership structure combining CEO/Chairman roles and appointing Lead Independent Director. Enhanced focus on civil rights audit and specific DEI initiatives.,FORMAL,"Major governance restructuring with CEO assuming Chairman role after 28-year independent Chairman retirement signals strategic shift. Board diversity metrics are quantified (58% women/ethnically diverse, 30%+ female) but workforce DEI lacks specific targets. Civil rights audit represents new accountability mechanism worth monitoring for outcomes.",0.4277,llm,1,0,0,1,1,1,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2016,320187,0000320187-16-000339,2016-07-25,https://www.sec.gov/Archives/edgar/data/320187/000032018716000339/nke-2016xdef14a.htm,OK,,1292842,31237,1147,True,0,1,2,2.62,,,False,ESG_OVERSIGHT,,LOW,,,No prior year available,COMPLIANCE,"Nike establishes dedicated ESG board oversight through the Corporate Responsibility and Sustainability Committee which reviews sustainability strategies including labor practices. However, the disclosure lacks specificity about committee expertise, meeting frequency, or concrete ESG objectives, representing minimal compliance-oriented governance structure description.",,llm,0,0,0,0,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2017,320187,0000320187-17-000127,2017-07-25,https://www.sec.gov/Archives/edgar/data/320187/000032018717000127/nke-2017xdef14a.htm,OK,,1327479,30905,1150,True,0,1,2,2.61,,,False,ESG_OVERSIGHT,,LOW,False,HIGH,No material change,COMPLIANCE,"Nike maintains a dedicated Corporate Responsibility and Sustainability Committee with oversight of labor practices and community impact, but provides minimal detail on specific ESG initiatives or metrics. The governance structure appears stable year-over-year with standard committee responsibilities outlined in compliance language.",0.9498,llm,0,0,0,0,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2018,320187,0000320187-18-000144,2018-07-25,https://www.sec.gov/Archives/edgar/data/320187/000032018718000144/nke-2018xdef14a.htm,OK,,1324105,28923,1152,True,0,1,1,1.74,,,False,ESG_OVERSIGHT,,LOW,True,HIGH,"Nike consolidated separate Nominating & Corporate Governance and Corporate Responsibility & Sustainability committees into a single Corporate Responsibility, Sustainability & Governance Committee, expanding ESG oversight integration.",COMPLIANCE,"The committee consolidation represents structural governance enhancement, formally integrating sustainability oversight with traditional governance functions. However, the disclosure remains procedural without substantive ESG commitments, strategies, or performance metrics.",0.7807,llm,0,0,0,0,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2019,320187,0000320187-19-000053,2019-07-23,https://www.sec.gov/Archives/edgar/data/320187/000032018719000053/nike2019proxy.htm,OK,,1339031,27023,535,True,0,2,0,3.74,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,LOW,True,HIGH,"Nike enhanced ESG committee charter to explicitly highlight oversight of integrated Purpose Offense covering sustainability, social impact, and diversity. Added director skills matrix to highlight diverse backgrounds.",COMPLIANCE,"Nike made structural ESG governance improvements by explicitly highlighting the Corporate Responsibility, Sustainability & Governance Committee's oversight role and adding a director skills matrix. However, the disclosure remains procedural without specific sustainability targets or quantitative diversity metrics.",0.2616,llm,0,0,0,1,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2020,320187,0000320187-20-000049,2020-07-24,https://www.sec.gov/Archives/edgar/data/320187/000032018720000049/nike2020proxy.htm,OK,,1988007,42174,1191,True,0,13,0,10.92,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,MEDIUM,True,HIGH,Added detailed board skills matrix highlighting diversity metrics (6/12 gender/ethnic diversity) and removed explicit mention of sustainability oversight from committee charter description.,COMPLIANCE,"Nike provides quantitative board diversity metrics (50% gender/ethnic diversity) with a comprehensive skills matrix, but lacks workforce DEI disclosures or climate commitments. The removal of explicit sustainability language from committee oversight descriptions may signal deprioritization of ESG integration.",0.276,llm,0,0,0,1,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2021,320187,0000320187-21-000035,2021-08-09,https://www.sec.gov/Archives/edgar/data/320187/000032018721000035/nike2021proxy.htm,OK,,1172587,38338,1176,True,2,13,0,12.76,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,HIGH,False,HIGH,No material change,COMPLIANCE,"Nike maintains robust board diversity disclosure with specific quantitative metrics (6/12 directors with gender/ethnic diversity) and comprehensive skills matrix. The Corporate Responsibility, Sustainability & Governance Committee structure provides dedicated ESG oversight, though climate-specific commitments are notably absent from this governance-focused section.",0.7726,llm,0,0,0,1,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2022,320187,0000320187-22-000041,2022-07-21,https://www.sec.gov/Archives/edgar/data/320187/000032018722000041/nike2022proxy.htm,OK,,1129960,37358,1176,True,0,9,0,7.65,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,MEDIUM,True,HIGH,"Board size reduced from 12 to 10 directors, with diversity representation decreasing from 6/12 to 5/10 members. Independent director proportion improved from 9/12 to 7/10.",COMPLIANCE,"The company provides detailed skills matrices and governance highlights but lacks climate-specific commitments or quantitative DEI metrics beyond board composition, representing missed opportunities for more comprehensive ESG disclosure.",0.7728,llm,0,0,0,1,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2023,320187,0000320187-23-000040,2023-07-20,https://www.sec.gov/Archives/edgar/data/320187/000032018723000040/nke-20230720.htm,OK,,1241587,37458,1185,True,0,8,0,6.75,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,MEDIUM,True,HIGH,"Board expanded from 10 to 13 directors with diversity representation increasing from 5/10 to 7/13, though proportionally declining from 50% to 54%.",COMPLIANCE,"Nike significantly expanded board size while maintaining strong diversity metrics, but lacks specific DEI programs or quantitative workforce targets. The Corporate Responsibility, Sustainability & Governance Committee structure suggests ESG integration, though climate commitments are notably absent from board oversight discussions.",0.7581,llm,0,0,0,1,0,0,1,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2024,320187,0000320187-24-000045,2024-07-25,https://www.sec.gov/Archives/edgar/data/320187/000032018724000045/nke-20240725.htm,OK,,1215512,37793,1180,True,0,8,0,6.78,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,MEDIUM,True,HIGH,"Board size decreased from 13 to 12 directors while maintaining same diversity representation (7 diverse directors), effectively increasing diversity percentage from 54% to 58%.",COMPLIANCE,"Nike maintains strong board diversity metrics with detailed skills matrix disclosure. The Corporate Responsibility, Sustainability & Governance Committee oversight is emphasized, though the excerpt lacks substantive ESG strategy content beyond governance structure.",0.8523,llm,0,0,0,1,0,0,1,0,0,0,0,0
