ticker,company_name,sector,year,scrape_status,missing_reason,snapshot_ts,snapshot_url,cdx_query_url,word_count,changed_from_prior,change_confidence,change_description,theme_categories,dominant_theme,register,analyst_notes,ngram_similarity,analysis_method,theme_mission_purpose,theme_customer_centricity,theme_innovation_technology,theme_stakeholder_capitalism,theme_shareholder_value,theme_esg_sustainability,theme_employee_culture,theme_ethics_integrity,theme_global_scale,theme_community_impact
LOW,Lowe's Companies Inc.,Consumer Discretionary,2021,OK,,20210712035325,https://www.lowes.com/l/About/gift-card-scams.html,https://web.archive.org/cdx/search/cdx?url=lowes.com%2Fl%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,895,,,No prior year available,CUSTOMER_CENTRICITY|ETHICS_INTEGRITY,ETHICS_INTEGRITY,TECHNICAL,"This appears to be a consumer protection/fraud prevention page rather than a traditional About Us section, focusing entirely on gift card scam warnings and operational disclaimers. The absence of mission, values, or corporate purpose statements is strategically notable for a major retailer's primary corporate messaging.",,llm,0,1,0,0,0,0,0,1,0,0
LOW,Lowe's Companies Inc.,Consumer Discretionary,2022,OK,,20220703061053,https://www.lowes.com/l/about/honor-our-military,https://web.archive.org/cdx/search/cdx?url=lowes.com%2Fl%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,588,True,HIGH,Content completely shifted from gift card fraud prevention warnings to military discount program details and community support messaging.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY,COMMUNITY_IMPACT,CONVERSATIONAL,The page underwent a complete thematic transformation from defensive fraud prevention content to proactive military appreciation messaging. This shift signals a strategic pivot toward community engagement and brand reputation building rather than operational risk mitigation. The emphasis on military support appears designed to strengthen brand loyalty among a specific demographic while positioning Lowe's as patriotically aligned.,0.3286,llm,0,1,0,0,0,0,0,0,0,1
LOW,Lowe's Companies Inc.,Consumer Discretionary,2023,OK,,20230706055221,https://www.lowes.com/l/about/download-apps,https://web.archive.org/cdx/search/cdx?url=lowes.com%2Fl%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,287,True,HIGH,Content shifted completely from military discount program focus to mobile app features and functionality.,CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,CONVERSATIONAL,"The page underwent a dramatic pivot from highlighting military community support to promoting digital convenience tools. This shift eliminates all community impact messaging and ESG elements, focusing purely on operational efficiency and customer convenience through technology. The change suggests a strategic de-emphasis of social responsibility messaging in favor of transactional customer experience.",0.2971,llm,0,1,1,0,0,0,0,0,0,0
LOW,Lowe's Companies Inc.,Consumer Discretionary,2024,OK,,20240701105956,https://www.lowes.com/l/about/credit-card-email-opt-in,https://web.archive.org/cdx/search/cdx?url=lowes.com%2Fl%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,42,True,HIGH,"Content shifted from detailed app functionality descriptions to basic navigation and promotional elements, removing customer-focused messaging.",CUSTOMER_CENTRICITY,CUSTOMER_CENTRICITY,CONVERSATIONAL,"The 2024 content represents a significant reduction in corporate messaging, moving from substantive customer experience descriptions to basic website navigation elements. This appears to be incomplete page content rather than strategic messaging, suggesting either technical issues or major website restructuring that removed core About Us content.",0.0627,llm,0,1,0,0,0,0,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2016,OK,,20160709061753,http://www.aboutmcdonalds.com:80/content/mcd/corporate_careers.html,https://web.archive.org/cdx/search/cdx?url=aboutmcdonalds.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,68,,,No prior year available,EMPLOYEE_CULTURE,EMPLOYEE_CULTURE,ASPIRATIONAL,"The text reads as recruitment-focused messaging rather than comprehensive corporate positioning, emphasizing workplace culture and career advancement. Notable absence of customer focus, community impact, or sustainability themes that would typically appear in full corporate About Us content.",,llm,0,0,0,0,0,0,1,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2017,OK,,20170719104952,http://corporate.mcdonalds.com:80/content/mcd/corporate_careers/inclusion_and_diversity.html,https://web.archive.org/cdx/search/cdx?url=corporate.mcdonalds.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,65,True,HIGH,"Shifted from individual career focus to organizational diversity and knowledge-sharing emphasis, removing references to workplace rewards and recognition.",COMMUNITY_IMPACT|EMPLOYEE_CULTURE,EMPLOYEE_CULTURE,ASPIRATIONAL,The 2017 revision notably pivots from individual employee benefits to collective organizational values around diversity and inclusion. The removal of specific workplace rewards language suggests either strategic de-emphasis of compensation messaging or potential cost management considerations. The new focus on 'diverse backgrounds and communities' aligns with broader corporate diversity initiatives during this period.,0.2722,llm,0,0,0,0,0,0,1,0,0,1
MCD,McDonald's Corporation,Consumer Discretionary,2018,OK,,20180701094942,http://corporate.mcdonalds.com:80/content/corpmcd/about-us/diversity-and-inclusion.html,https://web.archive.org/cdx/search/cdx?url=corporate.mcdonalds.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,496,True,HIGH,Significantly expanded from brief 2017 statement to comprehensive diversity and inclusion framework with detailed programs and partnerships.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE,EMPLOYEE_CULTURE,ASPIRATIONAL,"The 2018 page represents a strategic pivot toward diversity and inclusion as core business strategy, with extensive programmatic details and community partnerships. The emphasis on unconscious bias training and employee networks suggests internal cultural transformation initiatives. However, the heavy focus on diversity messaging may signal reactive positioning following industry or reputational pressures rather than organic evolution.",0.1107,llm,0,1,0,0,0,0,1,0,0,1
MCD,McDonald's Corporation,Consumer Discretionary,2019,OK,,20190708070525,http://corporate.mcdonalds.com:80/content/corpmcd/about-us/leadership.html,https://web.archive.org/cdx/search/cdx?url=corporate.mcdonalds.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,2913,True,HIGH,Shifted from diversity/inclusion focus to executive leadership profiles and operational excellence messaging.,CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|GLOBAL_SCALE|SHAREHOLDER_VALUE,CUSTOMER_CENTRICITY,FORMAL,The page strategically repositions from 2018's diversity-focused messaging to executive credentialing and operational transformation narrative. Notable absence of community engagement emphasis suggests potential values-washing risk given McDonald's historical community commitments. The executive-heavy content signals leadership transition period messaging priorities.,0.145,llm,0,1,0,0,1,1,1,0,1,0
MCD,McDonald's Corporation,Consumer Discretionary,2020,OK,,20200728114748,https://www.mcdonalds.com/us/en-us/about-our-food.html,https://web.archive.org/cdx/search/cdx?url=mcdonalds.com%2Fus%2Fen-us%2Fabout-our-food.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,193,True,HIGH,"Complete pivot from executive leadership profiles to food quality and nutrition focus, removing all personnel content.",CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,Strategic repositioning from corporate leadership messaging to product-focused customer reassurance. Notable emphasis on food preparation transparency and nutrition information suggests response to health/quality concerns. Complete absence of broader corporate values or sustainability messaging is strategically significant.,0.0451,llm,0,1,1,0,0,0,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2021,OK,,20210728080354,https://www.mcdonalds.com/us/en-us/about-our-food.html,https://web.archive.org/cdx/search/cdx?url=mcdonalds.com%2Fus%2Fen-us%2Fabout-our-food.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,194,True,LOW,Minor wording change from 'making healthier additions' to 'adding more balanced options' for Happy Meals.,CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,This food-focused page emphasizes product quality and customer satisfaction rather than broader corporate values. The shift from 'healthier' to 'balanced' for Happy Meals suggests a more cautious positioning on nutrition claims. Notable absence of ESG themes despite growing stakeholder expectations for sustainability commitments in food sourcing.,0.9688,llm,0,1,1,0,0,0,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2022,OK,,20220706140946,https://www.mcdonalds.com/us/en-us/about-our-food.html,https://web.archive.org/cdx/search/cdx?url=mcdonalds.com%2Fus%2Fen-us%2Fabout-our-food.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,58,True,HIGH,"Significant content reduction with removal of detailed food philosophy sections, nutrition calculator references, and fresh beef specifications.",CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,"McDonald's significantly condensed their food messaging, removing detailed sections on nutrition transparency and food expertise that could signal either streamlined communications strategy or retreat from detailed health positioning amid industry scrutiny.",0.2808,llm,0,1,1,0,0,0,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2023,OK,,20230701004938,https://www.mcdonalds.com/us/en-us/about-our-food.html,https://web.archive.org/cdx/search/cdx?url=mcdonalds.com%2Fus%2Fen-us%2Fabout-our-food.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,58,False,HIGH,No material change - text is identical between 2022 and 2023.,CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,"The messaging focuses narrowly on food quality and customer satisfaction without broader corporate purpose or ESG commitments. The emphasis on specific product improvements (Happy Meal balance, fresh Quarter Pounder beef) suggests tactical rather than strategic communication, potentially missing opportunities to address sustainability or health concerns facing the fast food industry.",1.0,llm,0,1,1,0,0,0,0,0,0,0
MCD,McDonald's Corporation,Consumer Discretionary,2024,OK,,20240705230403,https://www.mcdonalds.com/us/en-us/about-our-food.html,https://web.archive.org/cdx/search/cdx?url=mcdonalds.com%2Fus%2Fen-us%2Fabout-our-food.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,134,True,HIGH,"Legal disclaimer about updated Terms and Conditions was added, including references to mobile ordering, rewards program, and arbitration requirements.",CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,The page emphasizes food quality and customer commitment but lacks comprehensive corporate values messaging typical of large public companies. The prominent legal disclaimer addition signals growing importance of digital platforms while potentially creating friction in customer experience messaging.,0.4218,llm,0,1,1,0,0,0,0,0,0,0
NKE,Nike Inc.,Consumer Discretionary,2016,OK,,20160709084719,http://about.nike.com/,https://web.archive.org/cdx/search/cdx?url=about.nike.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,98,,,No prior year available,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Nike positions innovation as core identity with 'culture of invention' framing, while integrating sustainability as business catalyst rather than standalone virtue. The messaging notably emphasizes leadership development and community impact without traditional shareholder value language, suggesting stakeholder-oriented positioning during this period.",,llm,0,0,1,0,0,1,1,0,0,1
NKE,Nike Inc.,Consumer Discretionary,2017,OK,,20170706164016,http://about.nike.com:80/,https://web.archive.org/cdx/search/cdx?url=about.nike.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,98,False,HIGH,No material change - text is identical between 2016 and 2017.,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Nike positions innovation as central to identity with athlete-focused language throughout. Strong emphasis on sustainability integration across business operations, though lacks specific metrics or commitments. The identical messaging across years suggests established brand positioning rather than evolving strategy.",1.0,llm,0,0,1,0,0,1,1,0,0,1
NKE,Nike Inc.,Consumer Discretionary,2018,OK,,20180717021606,https://about.nike.com/,https://web.archive.org/cdx/search/cdx?url=about.nike.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,172,True,HIGH,Added explicit mission statement about expanding human potential and introduced quantified sustainability goals to double business while halving environmental impact.,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,Nike significantly elevated its messaging in 2018 with a clear mission statement and ambitious quantified sustainability commitments. The shift from generic innovation language to specific human potential expansion suggests strategic positioning around purpose-driven athletics. The bold environmental pledge creates measurable accountability but may face scrutiny given fast fashion concerns in athletic apparel.,0.2478,llm,1,0,1,0,0,1,1,0,0,1
